Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,34.648956298828125,34.38330078125,34.51612854003906,34.573055267333984,17059833.0,29.757997512817383
2018-01-03,34.886146545410156,34.37381362915039,34.582542419433594,34.8292236328125,14183151.0,29.978496551513672
2018-01-04,35.02846145629883,34.724857330322266,34.8292236328125,34.90512466430664,13046517.0,30.0438232421875
2018-01-05,34.99051284790039,34.734344482421875,34.93358612060547,34.97153854370117,13167517.0,30.100982666015625
2018-01-08,34.91461181640625,34.468692779541016,34.83871078491211,34.582542419433594,19964341.0,29.76616668701172
2018-01-09,34.76280975341797,34.497154235839844,34.573055267333984,34.544593811035156,16876226.0,29.73350715637207
2018-01-10,34.734344482421875,34.44971466064453,34.47817611694336,34.60151672363281,18755825.0,29.782499313354492
2018-01-11,34.819732666015625,34.554080963134766,34.76280975341797,34.68690872192383,15102555.0,29.855998992919922
2018-01-12,34.91461181640625,34.5920295715332,34.75332260131836,34.667930603027344,20240700.0,29.839658737182617
2018-01-16,35.08538818359375,34.60151672363281,34.69639587402344,34.724857330322266,30536699.0,29.888656616210938
2018-01-17,35.455406188964844,34.886146545410156,34.93358612060547,35.275142669677734,25332363.0,30.362306594848633
2018-01-18,35.265655517578125,34.819732666015625,35.265655517578125,35.09487533569336,19946528.0,30.207149505615234
2018-01-19,35.370018005371094,34.629981994628906,35.284629821777344,35.04743957519531,31133684.0,30.166318893432617
2018-01-22,35.1707763671875,34.84819793701172,35.0,35.0379524230957,21380495.0,30.158151626586914
2018-01-23,35.180267333984375,34.667930603027344,34.93358612060547,34.93358612060547,18527212.0,30.068313598632812
2018-01-24,35.1707763671875,34.84819793701172,35.09487533569336,35.0379524230957,18673191.0,30.158151626586914
2018-01-25,35.426944732666016,35.00948715209961,35.07590103149414,35.32258224487305,18988232.0,30.40314292907715
2018-01-26,37.08728790283203,35.38899230957031,35.38899230957031,37.01138687133789,51441419.0,31.856740951538086
2018-01-29,37.40986633300781,36.7836799621582,37.00189971923828,37.0208740234375,36779014.0,31.864910125732422
2018-01-30,36.764705657958984,35.436431884765625,36.25237274169922,35.86337661743164,48483684.0,30.868616104125977
2018-01-31,36.043643951416016,34.94307327270508,35.977230072021484,35.14231491088867,35859926.0,30.247982025146484
2018-02-01,35.48387145996094,34.734344482421875,34.734344482421875,34.94307327270508,29697926.0,30.355119705200195
2018-02-02,35.341556549072266,34.639469146728516,34.724857330322266,34.734344482421875,25588907.0,30.173810958862305
2018-02-05,34.819732666015625,32.25806427001953,34.61100769042969,32.89373779296875,42463657.0,28.574859619140625
2018-02-06,33.66223907470703,32.25806427001953,32.40986633300781,33.47248458862305,56035067.0,29.07762336730957
2018-02-07,33.82352828979492,33.178367614746094,33.330169677734375,33.1878547668457,30955980.0,28.830360412597656
2018-02-08,33.36812210083008,31.878557205200195,33.20683288574219,31.907020568847656,45850792.0,27.71769905090332
2018-02-09,32.66603469848633,31.49905014038086,32.438331604003906,32.40986633300781,49851776.0,28.154521942138672
2018-02-12,33.083492279052734,32.286529541015625,32.68500900268555,32.88425064086914,38743670.0,28.566621780395508
2018-02-13,33.235294342041016,32.64706039428711,32.79886245727539,33.149906158447266,21559570.0,28.797401428222656
2018-02-14,33.52941131591797,32.78937530517578,32.92219924926758,33.3870964050293,24494749.0,29.003442764282227
2018-02-15,33.89942932128906,33.28273010253906,33.55787658691406,33.880455017089844,22588379.0,29.432022094726562
2018-02-16,34.78178405761719,33.851993560791016,33.927894592285156,34.402278900146484,27659595.0,29.885332107543945
2018-02-20,34.6204948425293,34.041744232177734,34.1745719909668,34.16508483886719,27202370.0,29.679285049438477
2018-02-21,34.715370178222656,33.89942932128906,34.12713623046875,33.927894592285156,25872327.0,29.473234176635742
2018-02-22,34.29791259765625,33.785579681396484,34.032257080078125,33.90891647338867,23983454.0,29.456748962402344
2018-02-23,34.44022750854492,33.99430847167969,34.08918380737305,34.402278900146484,17940029.0,29.885332107543945
2018-02-26,35.30360412597656,34.35483932495117,34.43074035644531,35.189754486083984,25407302.0,30.569419860839844
2018-02-27,35.332069396972656,34.85768508911133,35.1707763671875,34.91461181640625,23543093.0,30.33039093017578
2018-02-28,35.370018005371094,34.44971466064453,35.13282775878906,34.44971466064453,28360927.0,29.926544189453125
2018-03-01,34.411766052246094,33.396583557128906,34.26945114135742,33.8045539855957,30282896.0,29.366086959838867
2018-03-02,34.22201156616211,33.58633804321289,33.72865295410156,34.108158111572266,22271336.0,29.629837036132812
2018-03-05,34.4212532043457,33.937381744384766,33.98482131958008,34.26945114135742,22319609.0,29.769948959350586
2018-03-06,34.38330078125,33.91840744018555,34.38330078125,34.041744232177734,18003479.0,29.572139739990234
2018-03-07,34.23149871826172,33.72865295410156,33.776092529296875,34.08918380737305,23440328.0,29.613344192504883
2018-03-08,34.629981994628906,34.08918380737305,34.14611053466797,34.629981994628906,21646630.0,30.08314323425293
2018-03-09,35.02846145629883,34.658443450927734,34.734344482421875,34.886146545410156,19300743.0,30.3056640625
2018-03-12,35.10436248779297,34.629981994628906,35.02846145629883,34.734344482421875,26571656.0,30.173810958862305
2018-03-13,35.06641387939453,34.563568115234375,34.91461181640625,34.86717224121094,29560695.0,30.2891902923584
2018-03-14,35.09487533569336,34.326377868652344,34.95256042480469,34.487667083740234,23378458.0,29.959516525268555
2018-03-15,34.92409896850586,34.487667083740234,34.487667083740234,34.70588302612305,20508310.0,30.149078369140625
2018-03-16,35.14231491088867,34.743831634521484,34.76280975341797,34.89563751220703,34125253.0,30.313922882080078
2018-03-19,34.91461181640625,34.23149871826172,34.91461181640625,34.468692779541016,20003761.0,29.94302749633789
2018-03-20,34.67741775512695,34.26945114135742,34.50664138793945,34.468692779541016,20295824.0,29.94302749633789
2018-03-21,34.84819793701172,34.34535217285156,34.6204948425293,34.411766052246094,19071392.0,29.89357566833496
2018-03-22,34.28842544555664,33.65275192260742,34.184059143066406,33.776092529296875,22094686.0,29.341365814208984
2018-03-23,33.68121337890625,32.67552185058594,33.67172622680664,32.72296142578125,29385731.0,28.426511764526367
2018-03-26,33.34914779663086,32.561668395996094,33.14041519165039,33.244781494140625,24926468.0,28.87981414794922
2018-03-27,33.73814010620117,32.99810028076172,33.37760925292969,33.2163200378418,28835227.0,28.855093002319336
2018-03-28,33.9753303527832,33.320682525634766,33.37760925292969,33.49146270751953,26349684.0,29.094112396240234
2018-03-29,33.842506408691406,33.27324676513672,33.700191497802734,33.67172622680664,24804731.0,29.250701904296875
2018-04-02,33.90891647338867,32.9791259765625,33.60531234741211,33.254268646240234,28323299.0,28.888057708740234
2018-04-03,33.90891647338867,33.13093185424805,33.311195373535156,33.851993560791016,21347927.0,29.407299041748047
2018-04-04,34.37381362915039,33.43453598022461,33.51043701171875,34.27893829345703,22010682.0,29.778188705444336
2018-04-05,34.15559768676758,33.709678649902344,33.842506408691406,33.89942932128906,25781789.0,29.448511123657227
2018-04-06,34.032257080078125,33.10246658325195,33.73814010620117,33.36812210083008,22288200.0,28.986961364746094
2018-04-09,34.08918380737305,33.41556167602539,33.49146270751953,33.64326477050781,20457297.0,29.225976943969727
2018-04-10,34.25047302246094,33.88994216918945,34.15559768676758,34.108158111572266,20667254.0,29.629837036132812
2018-04-11,34.22201156616211,33.7666015625,33.89942932128906,33.956356048583984,13879915.0,29.497961044311523
2018-04-12,34.629981994628906,34.12713623046875,34.184059143066406,34.45920181274414,23817976.0,29.934783935546875
2018-04-13,34.629981994628906,34.27893829345703,34.544593811035156,34.45920181274414,17774340.0,29.934783935546875
2018-04-16,34.84819793701172,34.52561569213867,34.629981994628906,34.658443450927734,15932369.0,30.107868194580078
2018-04-17,34.89563751220703,34.411766052246094,34.86717224121094,34.468692779541016,17675580.0,29.94302749633789
2018-04-18,34.715370178222656,34.4212532043457,34.51612854003906,34.6204948425293,14652497.0,30.07489585876465
2018-04-19,34.810245513916016,34.411766052246094,34.52561569213867,34.658443450927734,16636652.0,30.107868194580078
2018-04-20,34.90512466430664,34.60151672363281,34.629981994628906,34.75332260131836,22371993.0,30.190290451049805
2018-04-23,35.0,34.724857330322266,34.7912712097168,34.91461181640625,25381058.0,30.33039093017578
2018-04-24,35.360530853271484,34.886146545410156,35.01897430419922,35.16128921508789,27106350.0,30.54469108581543
2018-04-25,35.14231491088867,34.639469146728516,35.02846145629883,34.800758361816406,27730213.0,30.231494903564453
2018-04-26,35.199241638183594,34.86717224121094,34.91461181640625,34.9620475769043,20405651.0,30.37160301208496
2018-04-27,35.2087287902832,34.819732666015625,34.89563751220703,35.10436248779297,14425149.0,30.495237350463867
2018-04-30,35.275142669677734,34.53510284423828,35.22770309448242,34.734344482421875,28295789.0,30.173810958862305
2018-05-01,34.20303726196289,32.86527633666992,33.75711441040039,33.58633804321289,51278154.0,29.176525115966797
2018-05-02,33.55787658691406,32.96015167236328,33.36812210083008,33.10246658325195,29550260.0,28.756183624267578
2018-05-03,33.092979431152344,32.65654754638672,33.03605270385742,32.9791259765625,23517902.0,28.6490421295166
2018-05-04,33.19734191894531,32.609107971191406,32.78937530517578,33.05502700805664,19795912.0,28.71497344970703
2018-05-07,33.330169677734375,32.93169021606445,33.007591247558594,33.14041519165039,21580018.0,28.789152145385742
2018-05-08,33.29222106933594,32.93169021606445,33.12144088745117,33.1878547668457,28269650.0,28.830360412597656
2018-05-09,33.5958251953125,33.083492279052734,33.225807189941406,33.36812210083008,20430209.0,28.986961364746094
2018-05-10,33.50094985961914,33.10246658325195,33.20683288574219,33.244781494140625,30906653.0,29.161731719970703
