Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,27.860000610351562,26.837499618530273,27.84749984741211,27.332500457763672,212818400.0,24.746002197265625
2015-01-05,27.162500381469727,26.352500915527344,27.072500228881836,26.5625,257142000.0,24.048856735229492
2015-01-06,26.857500076293945,26.157499313354492,26.635000228881836,26.565000534057617,263188400.0,24.051122665405273
2015-01-07,27.049999237060547,26.674999237060547,26.799999237060547,26.9375,160423600.0,24.38837242126465
2015-01-08,28.037500381469727,27.174999237060547,27.3075008392334,27.97249984741211,237458000.0,25.32543182373047
2015-01-09,28.3125,27.552499771118164,28.167499542236328,28.002500534057617,214798000.0,25.352590560913086
2015-01-12,28.157499313354492,27.200000762939453,28.149999618530273,27.3125,198603200.0,24.72789192199707
2015-01-13,28.200000762939453,27.227500915527344,27.857500076293945,27.55500030517578,268367600.0,24.947439193725586
2015-01-14,27.622499465942383,27.125,27.260000228881836,27.450000762939453,195826400.0,24.85238265991211
2015-01-15,27.514999389648438,26.665000915527344,27.5,26.704999923706055,240056000.0,24.177881240844727
2015-01-16,26.895000457763672,26.299999237060547,26.75749969482422,26.497499465942383,314053200.0,23.990013122558594
2015-01-20,27.24250030517578,26.625,26.959999084472656,27.18000030517578,199599600.0,24.60793113708496
2015-01-21,27.764999389648438,27.0674991607666,27.237499237060547,27.387500762939453,194303600.0,24.795791625976562
2015-01-22,28.11750030517578,27.43000030517578,27.565000534057617,28.100000381469727,215185600.0,25.440868377685547
2015-01-23,28.4375,27.88249969482422,28.075000762939453,28.2450008392334,185859200.0,25.572147369384766
2015-01-26,28.59000015258789,28.200000762939453,28.434999465942383,28.274999618530273,222460000.0,25.599306106567383
2015-01-27,28.1200008392334,27.25749969482422,28.104999542236328,27.28499984741211,382274800.0,24.702991485595703
2015-01-28,29.530000686645508,28.827499389648438,29.407499313354492,28.827499389648438,585908400.0,26.09952163696289
2015-01-29,29.797500610351562,28.889999389648438,29.079999923706055,29.725000381469727,337745600.0,26.912094116210938
2015-01-30,30.0,29.212499618530273,29.600000381469727,29.290000915527344,334982000.0,26.51825714111328
2015-02-02,29.792499542236328,29.020000457763672,29.512500762939453,29.657499313354492,250956400.0,26.850975036621094
2015-02-03,29.772499084472656,29.40250015258789,29.625,29.662500381469727,207662800.0,26.85550880432129
2015-02-04,30.127500534057617,29.577499389648438,29.625,29.889999389648438,280598800.0,27.06147575378418
2015-02-05,30.0575008392334,29.8125,30.0049991607666,29.985000610351562,168984800.0,27.2546329498291
2015-02-06,30.0625,29.612499237060547,30.0049991607666,29.732500076293945,174826400.0,27.02511978149414
2015-02-09,29.959999084472656,29.607500076293945,29.637500762939453,29.93000030517578,155559200.0,27.204633712768555
2015-02-10,30.537500381469727,30.040000915527344,30.042499542236328,30.5049991607666,248034000.0,27.727277755737305
2015-02-11,31.229999542236328,30.625,30.6924991607666,31.219999313354492,294247200.0,28.377172470092773
2015-02-12,31.8700008392334,31.392499923706055,31.514999389648438,31.614999771118164,297898000.0,28.736202239990234
2015-02-13,31.81999969482422,31.412500381469727,31.81999969482422,31.770000457763672,217088800.0,28.87708854675293
2015-02-17,32.220001220703125,31.729999542236328,31.872499465942383,31.957500457763672,252609600.0,29.047515869140625
2015-02-18,32.19499969482422,31.862499237060547,31.907499313354492,32.18000030517578,179566800.0,29.249752044677734
2015-02-19,32.25749969482422,32.08250045776367,32.119998931884766,32.11249923706055,149449600.0,29.188405990600586
2015-02-20,32.375,32.01250076293945,32.154998779296875,32.375,195793600.0,29.42699432373047
2015-02-23,33.25,32.415000915527344,32.505001068115234,33.25,283896400.0,30.22233009338379
2015-02-24,33.400001525878906,32.79249954223633,33.23500061035156,33.04249954223633,276912400.0,30.03371810913086
2015-02-25,32.900001525878906,32.037498474121094,32.88999938964844,32.1974983215332,298846800.0,29.26565933227539
